StoreID,OrderTime,ArrivalTime,PickupTime,ObservedPrepTime,ReconstructedPrepTime,KitchenLoad,QueueLength,IdleTime
92,2026-02-23 20:15:11.214475,2026-02-23 20:44:20.963770,2026-02-23 20:46:22.445611,29.043196147727457,29.55128735198587,11.0,11,17.688917345277027
29,2026-02-20 18:51:07.799169,2026-02-20 19:39:55.595483,2026-02-20 19:41:48.960839,40.52965921928643,50.6172448920251,26.0,26,34.27733533218372
33,2026-02-18 15:55:57.953894,2026-02-18 16:14:01.152614,2026-02-18 16:15:52.145744,22.7751969714066,16.22859041952804,5.0,5,4.146604784635187
60,2026-02-19 23:22:03.474546,2026-02-20 00:07:06.569565,2026-02-20 00:09:16.919213,48.76182701489205,45.57326570807068,21.0,21,33.27939949596953
75,2026-02-22 03:15:56.331922,2026-02-22 03:46:35.325046,2026-02-22 03:48:53.618140,29.142449624897694,29.36165135176914,11.0,11,18.291409928060638
78,2026-03-03 00:45:19.085027,2026-03-03 01:03:18.658477,2026-03-03 01:06:54.860647,16.56421919027708,19.502394186049656,18.0,18,5.466842869187246
30,2026-03-05 14:25:54.888702,2026-03-05 14:37:42.376005,2026-03-05 14:38:33.490093,15.887828728440399,10.254575005225178,13.0,13,2.340471903999889
14,2026-03-04 05:56:33.395834,2026-03-04 06:28:00.339319,2026-03-04 06:28:30.339319,31.770725547878264,31.06197012398743,29.0,29,22.323433912515615
6,2026-03-03 05:28:19.854740,2026-03-03 06:12:38.897477,2026-03-03 06:14:59.954857,43.285548701798824,44.09023219262658,27.0,27,29.76556519576635
47,2026-02-27 04:55:24.207757,2026-02-27 05:17:06.750531,2026-02-27 05:21:04.085591,21.974245866929273,21.71526484632175,26.0,26,8.754971176155607
60,2026-03-09 17:36:26.551742,2026-03-09 18:11:03.028504,2026-03-09 18:13:33.173926,33.983073694729796,35.77135003308334,15.0,15,19.683606569975314
90,2026-03-05 03:05:48.092325,2026-03-05 03:12:48.006322,2026-03-05 03:15:08.575697,7.386193277026708,6.279956453066021,0.0,0,0.0
48,2026-02-09 10:47:02.520001,2026-02-09 11:30:58.307902,2026-02-09 11:33:29.872252,45.75092273248603,45.866227259318464,28.0,28,32.20171134079688
84,2026-03-03 22:51:07.470348,2026-03-03 23:06:17.389594,2026-03-03 23:07:29.317938,16.65918996489895,16.35493233176825,5.0,5,5.991849033549091
66,2026-03-04 05:27:00.507561,2026-03-04 06:03:43.514278,2026-03-04 06:05:30.526390,38.80125273694714,37.75134004746048,15.0,15,22.428713810742813
18,2026-02-20 19:27:56.272128,2026-02-20 20:00:33.497261,2026-02-20 20:03:34.854162,34.98994432502773,30.895395479951432,22.0,22,23.994228183472906
22,2026-03-09 12:11:48.929818,2026-03-09 12:37:32.883522,2026-03-09 12:38:02.883522,26.53301272387157,24.30287016602762,13.0,13,13.282374358855204
95,2026-03-10 03:18:35.078962,2026-03-10 03:41:19.605658,2026-03-10 03:43:45.679414,18.588698280504577,23.86378081663968,28.0,28,9.53478757381214
22,2026-03-05 05:42:31.291040,2026-03-05 05:57:22.475141,2026-03-05 06:00:24.673491,17.920038015774992,16.852781196749028,5.0,5,4.7093252287774146
73,2026-02-16 00:55:43.026212,2026-02-16 01:26:03.744936,2026-02-16 01:28:44.270635,27.62272682989811,31.61201868708718,12.0,12,15.662627829738163
93,2026-03-04 20:55:28.424046,2026-03-04 21:19:51.712991,2026-03-04 21:21:39.412122,22.221068500147712,22.57749235502627,12.0,12,12.909002250922114
6,2026-02-23 23:21:05.939319,2026-02-23 23:39:36.139329,2026-02-23 23:41:37.968658,17.569489608796328,17.158996904937332,16.0,16,3.800858497524821
83,2026-02-09 00:11:04.082952,2026-02-09 00:32:59.101272,2026-02-09 00:34:37.998146,20.696367672237017,21.430708369744814,10.0,10,12.343913266712589
58,2026-02-23 20:59:53.048306,2026-02-23 21:50:32.278906,2026-02-23 21:51:56.715438,48.46180910218299,51.7507569867646,29.0,29,40.47527253697947
63,2026-02-13 02:19:24.406219,2026-02-13 02:56:16.290210,2026-02-13 02:57:59.864516,34.898526659626114,35.28050006597566,27.0,27,23.67356784791093
75,2026-02-21 15:39:15.520022,2026-02-21 16:32:36.036942,2026-02-21 16:33:06.036942,50.4811260912293,51.26618483544352,27.0,27,41.82917238816515
22,2026-02-24 12:21:40.625208,2026-02-24 12:59:11.415956,2026-02-24 13:00:06.887413,37.92724766099014,38.55004963902216,25.0,25,27.29967140872636
66,2026-03-06 12:06:51.644533,2026-03-06 12:33:23.127667,2026-03-06 12:34:40.452621,29.74121644372832,25.214388748613928,28.0,28,16.122032126251874
7,2026-02-23 06:45:44.284015,2026-02-23 07:16:46.987425,2026-02-23 07:18:48.282497,28.995262798923065,29.52164028428562,14.0,14,21.49571335424678
25,2026-02-15 18:16:38.909177,2026-02-15 18:47:26.725015,2026-02-15 18:50:22.547894,30.53623049558206,31.88356400740325,20.0,20,19.93531443407009
41,2026-02-22 22:19:13.346462,2026-02-22 23:05:39.023032,2026-02-22 23:06:47.574451,46.58084599081548,47.44785264726856,23.0,23,37.72025381158704
13,2026-02-08 11:49:35.490864,2026-02-08 12:06:31.356606,2026-02-08 12:08:13.144566,21.399605787247715,17.143890643706715,5.0,5,6.249013784549145
38,2026-03-05 00:26:03.704668,2026-03-05 00:44:34.108084,2026-03-05 00:47:47.591555,18.962111440043834,19.65199244418853,4.0,4,3.522522163319895
93,2026-02-17 01:17:32.506846,2026-02-17 01:34:35.724192,2026-02-17 01:35:43.266975,10.76287989569255,15.567096429209764,8.0,8,3.311339065891895
59,2026-02-28 01:13:42.646044,2026-02-28 01:53:41.629148,2026-02-28 01:55:11.170048,40.1552202734081,39.63284535160638,21.0,21,31.73141656097421
81,2026-03-02 06:28:33.629426,2026-03-02 06:52:49.644244,2026-03-02 06:53:42.578767,23.72559802272799,25.08856829280947,23.0,23,11.552862318285792
53,2026-02-14 13:04:12.513329,2026-02-14 13:44:00.521588,2026-02-14 13:45:37.153632,41.81842317417048,38.36546476761572,24.0,24,30.43407387144405
30,2026-03-02 17:34:54.334813,2026-03-02 17:47:11.867854,2026-03-02 17:50:30.920823,12.673746037913375,11.241937315934305,11.0,11,0.0
70,2026-03-08 07:40:59.787402,2026-03-08 07:54:12.362946,2026-03-08 07:56:01.415946,10.262410964004182,14.494212656317956,12.0,12,3.8402819968091215
40,2026-02-11 12:29:44.582209,2026-02-11 13:14:49.681716,2026-02-11 13:15:19.681716,47.1165737789627,45.800454311360156,21.0,21,30.557593795996695
38,2026-03-08 15:49:40.952907,2026-03-08 16:23:43.421928,2026-03-08 16:24:14.218820,36.020474617938405,35.73123579718102,23.0,23,25.119078160485692
69,2026-03-08 06:15:07.540575,2026-03-08 06:26:47.270954,2026-03-08 06:29:20.101723,7.359817787774217,12.336059614551159,9.0,9,0.0
83,2026-02-18 07:13:27.683810,2026-02-18 07:48:01.600099,2026-02-18 07:50:41.990288,29.139229782830235,31.4458893097173,22.0,22,21.016112528771302
63,2026-02-18 02:43:42.749119,2026-02-18 03:04:20.891084,2026-02-18 03:07:04.746691,18.43932588226461,19.54017346358088,16.0,16,8.986974691449378
23,2026-02-27 15:21:58.399029,2026-02-27 15:51:33.729541,2026-02-27 15:53:20.722003,24.574580344675045,27.6119042214602,28.0,28,17.318358611312874
43,2026-03-05 20:43:42.625657,2026-03-05 21:19:20.005494,2026-03-05 21:19:50.005494,30.51150327456442,33.632181868453316,13.0,13,26.510994528167295
15,2026-02-17 04:01:10.826010,2026-02-17 04:19:44.626513,2026-02-17 04:21:57.776726,18.446253891957166,16.970286721292457,7.0,7,6.7307741860184915
26,2026-02-27 03:31:42.315543,2026-02-27 03:41:48.918070,2026-02-27 03:43:09.093283,5.281535745044795,11.474230875466326,4.0,4,0.0
82,2026-02-25 10:25:04.235596,2026-02-25 10:57:33.620041,2026-02-25 10:58:57.005923,27.953748815721422,32.15294329839439,11.0,11,18.873263053521008
10,2026-02-11 07:46:46.899198,2026-02-11 08:03:06.239089,2026-02-11 08:04:43.261772,11.671654771622762,16.791357225828488,9.0,9,3.562133757887274
70,2026-02-20 13:18:10.874310,2026-02-20 13:28:57.180345,2026-02-20 13:31:15.657568,10.078883826708106,11.639415410571246,1.0,1,2.1054680971349597
36,2026-02-15 02:23:46.078228,2026-02-15 02:53:59.541067,2026-02-15 02:57:56.086338,28.748623729555035,29.09161230107552,15.0,15,16.172759441631385
67,2026-02-25 08:41:29.893792,2026-02-25 09:02:02.508646,2026-02-25 09:03:47.445682,22.49651433541577,22.10924568639236,5.0,5,10.351537729332815
41,2026-02-18 12:20:47.373721,2026-02-18 12:33:00.095050,2026-02-18 12:35:19.201291,12.635976526013106,11.727350502435172,1.0,1,0.36364844767066806
59,2026-02-28 07:19:05.176165,2026-02-28 07:55:13.159975,2026-02-28 07:55:43.159975,41.687462650916494,33.64020658756617,17.0,17,27.66957397789251
89,2026-03-09 22:32:08.748001,2026-03-09 22:53:09.400364,2026-03-09 22:54:28.650661,24.605608723483826,20.56064921355276,5.0,5,8.78576925223255
5,2026-03-09 15:32:35.550245,2026-03-09 16:26:30.175784,2026-03-09 16:29:03.167316,54.64723730706075,54.30413817021589,29.0,29,40.896143967823676
100,2026-03-05 02:36:36.544872,2026-03-05 03:13:51.147388,2026-03-05 03:14:21.147388,35.70241910100754,36.74566314393416,23.0,23,26.84647479265751
46,2026-02-12 23:50:25.819345,2026-02-13 00:13:57.242915,2026-02-13 00:15:41.278230,25.56428616849889,22.29950909554343,7.0,7,11.344243278613105
64,2026-02-14 15:43:03.884631,2026-02-14 16:16:34.828016,2026-02-14 16:18:26.317092,31.116069648391015,34.264368003769015,24.0,24,21.92328313092073
79,2026-02-13 11:30:41.849368,2026-02-13 11:56:06.438889,2026-02-13 11:56:37.549710,26.84375965108553,22.97017303385381,16.0,16,13.543249547597283
14,2026-02-28 17:03:27.154166,2026-02-28 17:34:06.303147,2026-02-28 17:35:56.811438,30.89102417347572,30.892637808095913,15.0,15,15.660858999473987
30,2026-02-10 11:57:53.250105,2026-02-10 12:23:26.264818,2026-02-10 12:27:17.640392,23.797722756339276,26.073455624537818,27.0,27,11.794165313102093
2,2026-02-28 21:00:55.276274,2026-02-28 21:30:08.050095,2026-02-28 21:31:30.354287,32.025415133818214,28.526133641468324,23.0,23,20.03527219793076
56,2026-02-25 20:59:26.232237,2026-02-25 21:11:08.936754,2026-02-25 21:13:59.311093,10.131338455919055,13.557582144685878,6.0,6,0.0
44,2026-02-17 13:59:15.762357,2026-02-17 14:17:08.723690,2026-02-17 14:19:22.116399,19.41384142447794,14.010308129993168,17.0,17,8.258449038213316
12,2026-03-01 01:35:59.933074,2026-03-01 01:56:24.933158,2026-03-01 01:59:28.399259,21.995214313652976,22.631662695700328,14.0,14,6.802058745141601
4,2026-02-27 23:59:38.537302,2026-02-28 00:37:50.750343,2026-02-28 00:39:59.561075,40.95729400908083,40.52355829604021,25.0,25,24.831028921527164
35,2026-03-04 00:05:26.614115,2026-03-04 00:22:44.055823,2026-03-04 00:25:15.929399,14.047912150494009,20.349009684113707,9.0,9,3.035809144570356
53,2026-02-14 18:31:36.326120,2026-02-14 18:43:56.209617,2026-02-14 18:44:26.209617,10.09701617755327,11.573720913984697,11.0,11,0.0
99,2026-02-24 16:58:16.316715,2026-02-24 17:05:54.181871,2026-02-24 17:08:33.090718,8.672400591487811,6.460331821856171,5.0,5,0.0
10,2026-03-06 04:38:12.253527,2026-03-06 04:50:55.724158,2026-03-06 04:53:27.120860,12.268660662428706,12.582940251999917,3.0,3,1.8361082049216577
20,2026-02-22 13:38:38.942514,2026-02-22 13:49:19.130050,2026-02-22 13:50:25.050791,10.626462786371734,9.390826626304625,9.0,9,0.0
14,2026-03-09 08:15:45.265823,2026-03-09 08:55:09.525883,2026-03-09 08:57:44.151525,41.04322785025608,38.02441164475726,23.0,23,26.09306207410298
58,2026-03-01 20:24:17.520356,2026-03-01 21:02:30.293605,2026-03-01 21:03:28.559162,34.36139315978638,37.67550530433035,29.0,29,25.76339974223513
70,2026-03-02 15:01:01.725656,2026-03-02 15:27:02.472858,2026-03-02 15:30:23.193204,26.293813519762885,23.256446442735566,25.0,25,17.323663928358094
36,2026-03-03 23:23:16.267953,2026-03-04 00:18:18.947599,2026-03-04 00:19:36.891553,54.8673531224157,56.973528045717266,29.0,29,44.906839184679946
66,2026-02-20 06:07:38.603814,2026-02-20 06:43:02.797823,2026-02-20 06:46:09.321329,32.25534122823999,35.50998967442979,16.0,16,20.5176601175051
11,2026-03-04 23:43:07.344656,2026-03-05 00:18:25.902399,2026-03-05 00:21:38.394734,33.68281442208393,34.85141339017421,24.0,24,22.21824372556467
84,2026-02-15 20:28:56.169477,2026-02-15 21:12:39.421228,2026-02-15 21:14:24.041944,39.54613381431412,44.92543313521776,23.0,23,32.189459187883045
21,2026-02-14 12:20:31.758650,2026-02-14 12:28:02.469539,2026-02-14 12:30:01.984947,7.72865188234004,5.214725679668501,1.0,1,0.0
97,2026-03-10 00:35:54.600099,2026-03-10 00:59:57.802261,2026-03-10 01:01:24.814536,24.024304586295376,24.046279498402267,27.0,27,14.547621195311997
53,2026-02-12 17:45:49.521559,2026-02-12 18:17:21.389652,2026-02-12 18:20:32.850045,28.360085364691578,33.02211561221565,25.0,25,20.774801427874745
70,2026-02-14 09:09:19.653363,2026-02-14 09:32:24.714487,2026-02-14 09:34:42.500128,19.975941301178914,25.79382995006324,15.0,15,12.309619595547067
44,2026-02-15 18:54:13.371949,2026-02-15 19:12:52.261218,2026-02-15 19:14:40.968163,22.59100002060858,15.649898192621176,8.0,8,6.436472980100735
8,2026-02-23 06:20:49.420814,2026-02-23 06:40:24.430803,2026-02-23 06:42:41.829889,18.14075958887108,19.39276321924194,7.0,7,11.402679237553059
56,2026-02-09 20:14:15.800944,2026-02-09 20:45:07.241652,2026-02-09 20:45:37.840813,27.22828123054988,29.18176883961729,25.0,25,21.03044766255023
89,2026-03-03 11:49:49.879532,2026-03-03 12:20:52.620604,2026-03-03 12:22:14.950512,31.052598557891923,33.151357833863784,13.0,13,17.60946030467731
20,2026-02-09 22:38:48.254735,2026-02-09 23:05:22.499003,2026-02-09 23:09:58.659103,25.79654968854585,27.546388439408908,19.0,19,15.93774187583815
83,2026-02-21 10:50:51.962847,2026-02-21 11:10:35.234778,2026-02-21 11:11:30.311685,19.92979883906595,23.332585981698607,28.0,28,6.782656470024234
64,2026-02-19 04:13:01.259723,2026-02-19 04:51:38.742610,2026-02-19 04:52:38.994639,40.85202544608968,37.93945340233737,25.0,25,26.8448941661046
17,2026-02-20 10:52:00.613598,2026-02-20 11:09:56.909010,2026-02-20 11:10:26.909010,18.848433989766402,18.167804493344786,21.0,21,7.096313687307406
58,2026-03-09 03:35:41.195788,2026-03-09 03:52:47.315859,2026-03-09 03:56:21.719297,18.86767836689079,15.341274130688621,12.0,12,5.386817035420217
84,2026-03-09 03:49:25.816131,2026-03-09 04:21:22.279163,2026-03-09 04:24:46.550784,31.729224409222432,30.77692725009215,11.0,11,22.885156492485713
40,2026-02-21 07:26:37.179829,2026-02-21 07:49:01.680170,2026-02-21 07:51:27.327494,25.915371787088404,22.328445169506427,18.0,18,7.737770276513125
92,2026-02-14 16:30:33.531047,2026-02-14 16:48:51.248868,2026-02-14 16:50:43.767385,23.77019313258816,18.328815285594928,6.0,6,4.233430512283263
14,2026-02-11 19:26:24.386751,2026-02-11 20:04:11.412857,2026-02-11 20:05:56.309397,38.666767567040196,37.54551989075781,20.0,20,25.886476261355043
55,2026-03-05 21:18:44.443535,2026-03-05 21:44:19.485904,2026-03-05 21:47:04.099000,26.53191662654495,25.256836487622124,21.0,21,14.976269458989863
7,2026-02-17 10:58:02.396185,2026-02-17 11:09:09.117577,2026-02-17 11:11:00.529993,10.022232577646488,8.946903600528778,3.0,3,0.0
8,2026-03-05 10:46:35.158786,2026-03-05 11:12:22.106680,2026-03-05 11:13:57.432831,26.464502306621437,24.150012447776568,14.0,14,15.802883915531527
58,2026-02-14 13:28:21.921356,2026-02-14 14:15:22.778833,2026-02-14 14:18:01.815130,47.932391128257635,45.60993997253093,25.0,25,32.734396432104276
18,2026-03-10 02:10:56.028705,2026-03-10 02:25:59.740536,2026-03-10 02:29:20.437349,11.121353671774175,16.54502774436571,20.0,20,2.3759807254134024
59,2026-03-02 18:48:20.340656,2026-03-02 19:21:51.828031,2026-03-02 19:23:03.015477,39.755179338930326,33.02273738097714,18.0,18,24.70121541427166
22,2026-03-10 22:16:33.223551,2026-03-10 23:11:39.835146,2026-03-10 23:14:16.624296,47.78632749687256,55.18220597908569,30.0,30,40.1446807354572
90,2026-02-12 16:09:41.869010,2026-02-12 16:23:25.859997,2026-02-12 16:25:20.769758,7.866387448290274,14.223804804244885,5.0,5,0.08172993216913582
7,2026-03-05 00:47:20.835409,2026-03-05 00:59:52.333496,2026-03-05 01:01:38.095757,14.847353725180401,9.792103277950826,10.0,10,0.0
8,2026-02-26 22:45:51.460414,2026-02-26 23:00:20.653754,2026-02-26 23:01:29.083513,20.277768583380947,17.138771102421003,1.0,1,3.6356072232412977
21,2026-03-05 22:02:30.185687,2026-03-05 22:10:11.712495,2026-03-05 22:10:41.712495,9.403486166323361,6.097129379553027,0.0,0,0.0
100,2026-02-12 04:01:58.486130,2026-02-12 04:51:24.500002,2026-02-12 04:54:33.853487,53.653382264114306,50.849425239994815,24.0,24,35.34487340567265
59,2026-03-01 06:31:10.914906,2026-03-01 07:17:39.382775,2026-03-01 07:19:07.747041,45.102480591807385,48.18362627391761,29.0,29,31.786622876071355
81,2026-03-05 04:05:52.064314,2026-03-05 04:50:40.347696,2026-03-05 04:52:37.966173,44.03353133176318,43.34675868281393,29.0,29,33.303692451493305
64,2026-02-08 21:50:45.093686,2026-02-08 22:10:11.423963,2026-02-08 22:11:54.443031,19.3444512742825,19.88926828514985,17.0,17,8.511403356462772
99,2026-03-09 15:27:53.318190,2026-03-09 15:51:32.878594,2026-03-09 15:52:34.142190,18.974256550977895,24.75462185415808,21.0,21,12.819863917977699
20,2026-03-08 00:31:31.333733,2026-03-08 01:11:02.729588,2026-03-08 01:13:31.211061,38.81589928825754,38.484244724120245,17.0,17,27.251374044882176
6,2026-02-17 01:15:34.677053,2026-02-17 01:37:54.033219,2026-02-17 01:40:52.740527,25.375892233886397,21.94512251050976,19.0,19,10.491307948782081
36,2026-03-04 18:18:40.598128,2026-03-04 18:57:56.782065,2026-03-04 19:00:45.160222,41.71247209427144,40.840005465060166,16.0,16,26.653700442877046
77,2026-02-16 23:06:25.381230,2026-02-16 23:38:31.175753,2026-02-16 23:41:12.564529,32.48543979557872,31.839597362961538,14.0,14,23.38366937389938
34,2026-02-12 00:36:36.917235,2026-02-12 01:00:40.897432,2026-02-12 01:03:42.020876,23.13837570900954,21.87681620381995,14.0,14,13.497911236196046
2,2026-03-01 06:51:01.087627,2026-03-01 07:41:54.450313,2026-03-01 07:44:26.959627,51.57348930946756,49.6863579134501,25.0,25,41.04811195816936
8,2026-02-13 23:34:04.253776,2026-02-13 23:56:53.556215,2026-02-13 23:58:23.324382,22.239491637660365,22.524529962222882,8.0,8,8.038684481166793
65,2026-02-18 19:42:09.100503,2026-02-18 20:31:07.568412,2026-02-18 20:34:15.019019,48.82794696908735,47.64988246005302,27.0,27,38.20768708307367
43,2026-02-09 08:08:00.879477,2026-02-09 08:48:14.666194,2026-02-09 08:50:28.374816,38.379765876124594,39.4516527698879,30.0,30,27.59326853710877
85,2026-03-10 16:10:22.363044,2026-03-10 16:32:22.547140,2026-03-10 16:34:26.368537,21.528423830154946,20.597357477086508,7.0,7,10.853927045319466
31,2026-02-27 01:42:47.236864,2026-02-27 02:11:25.039976,2026-02-27 02:14:49.838866,28.51476019142952,28.49989715971402,20.0,20,14.883711072801171
69,2026-03-01 12:27:20.808256,2026-03-01 12:38:31.768517,2026-03-01 12:39:23.767672,10.933224181260288,11.862152087882441,1.0,1,1.767292829129472
84,2026-03-07 04:36:23.398802,2026-03-07 04:46:52.439858,2026-03-07 04:48:08.203607,9.227714262464952,9.115777493010507,3.0,3,2.442430091520908
47,2026-02-21 06:37:50.328829,2026-02-21 06:44:49.459295,2026-02-21 06:47:12.341774,12.864550391693637,6.043334132267624,0.0,0,0.0
92,2026-02-20 23:54:42.605569,2026-02-21 00:06:55.602908,2026-02-21 00:09:10.749039,16.755162492001222,11.259482246761781,2.0,2,0.0
95,2026-02-13 06:22:54.060678,2026-02-13 07:02:17.049731,2026-02-13 07:03:51.935097,46.73035462325587,41.64648174391911,19.0,19,24.59551239983292
14,2026-02-18 07:03:42.836366,2026-02-18 07:42:20.471290,2026-02-18 07:43:42.605129,34.37487609986195,41.57169065257439,19.0,19,30.17964728731227
100,2026-03-04 03:07:35.796960,2026-03-04 03:19:43.476255,2026-03-04 03:21:12.913540,12.495723850334052,11.965857525223576,4.0,4,3.7025194413606037
36,2026-02-21 01:19:21.772639,2026-02-21 02:09:28.734479,2026-02-21 02:10:10.269924,50.31221192014325,49.8777868714005,28.0,28,39.01793134715808
87,2026-02-25 05:29:12.779902,2026-02-25 06:15:46.720459,2026-02-25 06:16:37.163474,46.93477393854895,45.49324493339792,28.0,28,36.96719995512763
60,2026-02-16 01:24:21.371807,2026-02-16 01:52:04.490025,2026-02-16 01:55:17.045936,28.56912314574607,27.427758389069236,27.0,27,14.898089222075088
83,2026-02-18 08:01:06.167316,2026-02-18 08:23:46.573020,2026-02-18 08:24:39.116366,24.029542907353367,22.01524822985336,7.0,7,12.48532770505183
72,2026-02-24 19:03:47.018008,2026-02-24 19:22:14.991981,2026-02-24 19:23:45.586313,20.319095326032897,17.975721389032934,7.0,7,10.2796288084796
57,2026-02-27 22:53:22.349902,2026-02-27 23:18:26.369210,2026-02-27 23:20:29.813449,18.972256487263117,25.25626319607687,7.0,7,10.676462799114452
56,2026-03-09 19:50:16.252056,2026-03-09 20:01:32.534051,2026-03-09 20:04:41.576247,14.600101314731358,11.041191813538184,1.0,1,0.0
48,2026-02-13 04:43:36.207187,2026-02-13 04:54:46.991010,2026-02-13 04:57:21.424262,9.72429759329492,11.016619845043444,10.0,10,0.0
62,2026-03-01 06:42:25.574322,2026-03-01 07:01:33.639078,2026-03-01 07:03:15.548518,15.356024297878037,17.630831125696382,13.0,13,10.665662945591745
13,2026-02-20 02:41:12.205141,2026-02-20 03:31:42.076447,2026-02-20 03:33:49.499182,48.42515001351674,53.51641227038915,25.0,25,39.60219466248837
75,2026-03-09 22:07:06.399707,2026-03-09 22:33:27.189841,2026-03-09 22:34:03.971614,24.88641618284047,26.073997874903675,27.0,27,13.685224511433239
62,2026-02-28 15:42:10.374001,2026-02-28 16:24:16.669299,2026-02-28 16:26:39.124174,41.236772225144314,40.837200750330275,22.0,22,32.453294191196235
96,2026-03-10 04:51:46.961193,2026-03-10 05:06:28.386296,2026-03-10 05:07:43.472503,14.036940933226825,14.863909904137666,4.0,4,0.7675804833924289
9,2026-03-04 13:23:45.959369,2026-03-04 13:59:34.206672,2026-03-04 14:02:08.349190,30.844995079211625,36.943132163426576,28.0,28,24.887969956441196
90,2026-02-14 01:09:20.650173,2026-02-14 01:56:48.419589,2026-02-14 01:58:38.576758,54.050742765856384,47.17048438965951,29.0,29,36.06284655964286
3,2026-02-27 06:52:44.031301,2026-02-27 07:12:00.979073,2026-02-27 07:15:16.548349,18.997788952742642,21.40722531314196,9.0,9,10.05432203976526
6,2026-02-14 19:00:52.229487,2026-02-14 19:12:52.688462,2026-02-14 19:14:52.299161,10.076587952642859,11.55939517510364,14.0,14,0.0
15,2026-02-24 02:44:33.684857,2026-02-24 03:23:03.608049,2026-02-24 03:23:54.498649,38.618071394800005,37.069546013687166,25.0,25,30.2325961748125
8,2026-02-27 22:35:18.577835,2026-02-27 22:54:10.439886,2026-02-27 22:56:26.295256,17.828436670318734,17.418858898165542,6.0,6,6.2438240078619724
50,2026-03-01 21:58:20.436770,2026-03-01 22:52:26.656935,2026-03-01 22:54:19.652196,57.44991994554459,54.079589317632504,27.0,27,41.201291322863646
59,2026-02-17 05:37:03.698610,2026-02-17 05:53:04.978785,2026-02-17 05:54:28.804806,15.702707401117173,11.515850874755412,8.0,8,2.5083505026418944
31,2026-02-26 00:29:19.043888,2026-02-26 01:13:53.257677,2026-02-26 01:16:05.310193,45.38332872865406,45.34843058409387,25.0,25,36.25554512113638
31,2026-02-28 23:27:53.078579,2026-02-28 23:58:01.093414,2026-03-01 00:00:58.342501,34.6461477395889,27.564536209860126,19.0,19,21.251963498026047
78,2026-02-19 12:24:54.592302,2026-02-19 12:37:42.414614,2026-02-19 12:40:35.306385,10.026189630675804,11.24438599034322,10.0,10,0.8717861095616648
62,2026-02-14 13:51:42.846565,2026-02-14 14:27:19.119783,2026-02-14 14:28:54.915317,40.58771555678135,37.37769918650287,29.0,29,27.396757422651536
17,2026-02-26 18:40:06.157418,2026-02-26 19:10:03.025520,2026-02-26 19:11:37.184936,30.56024151831359,30.750624426203967,23.0,23,15.624997515405095
100,2026-02-09 04:58:07.989790,2026-02-09 05:05:48.506272,2026-02-09 05:06:36.352484,12.500313008871332,11.09278004162184,0.0,0,0.0
30,2026-03-07 09:57:21.046706,2026-03-07 10:12:49.878764,2026-03-07 10:17:19.353664,18.04003475751389,15.565278810589053,11.0,11,3.7849805307732645
81,2026-02-19 11:06:15.495267,2026-02-19 11:38:50.685814,2026-02-19 11:40:42.019364,29.25741511011193,32.30324243315382,25.0,25,23.133344263803664
33,2026-02-11 00:52:27.599212,2026-02-11 01:06:36.256918,2026-02-11 01:09:08.387671,11.237408940647715,14.529065716576127,4.0,4,4.617947625265709
61,2026-02-16 06:25:03.868440,2026-02-16 06:51:14.315250,2026-02-16 06:52:19.280975,28.472032218101987,25.59033137196426,13.0,13,13.704439243308785
73,2026-03-07 07:27:51.135071,2026-03-07 07:44:12.024354,2026-03-07 07:47:20.060907,15.369973742261454,16.924541914849957,3.0,3,4.115145452539707
11,2026-02-28 04:43:53.351306,2026-02-28 05:08:58.335406,2026-02-28 05:10:00.045067,30.312047597045705,22.34410815116829,20.0,20,16.48016416056535
73,2026-02-27 22:08:29.670706,2026-02-27 22:14:06.362987,2026-02-27 22:16:07.176730,5.806558574718121,6.418140139931622,1.0,1,0.0
17,2026-02-08 11:35:53.048552,2026-02-08 12:14:45.614905,2026-02-08 12:17:03.400805,36.41081105758257,39.75421082172752,29.0,29,26.549222632795797
86,2026-03-05 10:31:04.726996,2026-03-05 10:38:28.081116,2026-03-05 10:42:14.546228,9.040444267661325,8.404528538673162,4.0,4,0.0
25,2026-02-19 00:49:49.198790,2026-02-19 01:07:07.733033,2026-02-19 01:07:37.733033,16.08307941563788,16.853363663130448,11.0,11,7.517575757482337
22,2026-02-23 18:10:31.425920,2026-02-23 18:36:17.221700,2026-02-23 18:38:28.074717,21.307377461673433,24.676336924195226,26.0,26,11.839452721683118
20,2026-02-21 21:19:12.992197,2026-02-21 21:50:28.104402,2026-02-21 21:53:26.999342,35.20483464346942,29.80792564902834,20.0,20,20.864900031698816
18,2026-02-24 14:54:48.534961,2026-02-24 15:21:58.168818,2026-02-24 15:24:54.750998,23.47667641523868,22.873555945951022,9.0,9,12.659114029186325
98,2026-02-16 15:20:41.633081,2026-02-16 15:38:05.790326,2026-02-16 15:41:06.483009,15.53359433231951,16.974986009292746,5.0,5,4.884487548619575
73,2026-02-21 10:02:05.373939,2026-02-21 10:12:54.653167,2026-02-21 10:13:24.653167,8.584513837568595,8.787429849351678,0.0,0,0.0
17,2026-02-23 13:15:48.512009,2026-02-23 13:58:54.947908,2026-02-23 14:00:25.368637,40.325251194414314,44.47054898274507,27.0,27,29.97730391866012
81,2026-02-10 04:36:28.358633,2026-02-10 04:48:04.841244,2026-02-10 04:50:17.533532,14.098939576539967,13.553112856700022,6.0,6,0.0
