order_id,restaurant_id,order_time,queue_length,orders_last_10min,rider_arrival_time,handover_delay,pickup_time,packed_time,actual_prep_time
ORD_002242,6,2026-02-09 11:18:42.046620,14,46,2026-02-09 11:28:13.137311,2.834376037116038,2026-02-09 11:41:07.214534,2026-02-09 11:38:17.151972,19.585089197282954
ORD_002243,41,2026-02-05 09:49:38.879050,18,0,2026-02-05 09:57:08.477929,3.824354587906167,2026-02-05 10:12:33.701503,2026-02-05 10:08:44.240228,19.089352973992632
ORD_002244,72,2026-02-10 14:42:58.226928,7,31,2026-02-10 14:52:48.097616,1.8607130254023723,2026-02-10 14:55:30.504698,2026-02-10 14:53:38.861916,10.677249801175108
ORD_002245,33,2026-02-18 05:00:31.982000,2,15,2026-02-18 05:07:25.251602,3.4240009512677916,2026-02-18 05:10:51.694816,2026-02-18 05:07:26.254759,6.904545985261463
ORD_002246,10,2026-02-16 12:31:43.728387,1,26,2026-02-16 12:44:20.892041,3.9664824958624605,2026-02-16 12:45:53.090158,2026-02-16 12:41:55.101208,10.189547010395039
ORD_002247,31,2026-01-30 13:34:27.811777,7,30,2026-01-30 13:36:33.584822,2.174252511458807,2026-01-30 13:54:04.616327,2026-01-30 13:51:54.161176,17.439156647176098
ORD_002248,75,2026-02-04 18:56:07.966221,20,8,2026-02-04 18:58:49.495985,4.800132257422767,2026-02-04 19:22:41.282974,2026-02-04 19:17:53.275039,21.755146972080787
ORD_002249,45,2026-02-11 17:59:53.746767,17,1,2026-02-11 18:03:01.339543,5.847786003532835,2026-02-11 18:24:32.320025,2026-02-11 18:18:41.452865,18.795101637527402
ORD_002250,21,2026-02-01 03:19:44.941307,6,1,2026-02-01 03:29:56.077402,2.3681591054778934,2026-02-01 03:31:53.735431,2026-02-01 03:29:31.645885,9.778409634905291
ORD_002251,35,2026-02-21 16:11:42.814546,2,2,2026-02-21 16:23:57.709915,4.880565257978136,2026-02-21 16:28:03.366384,2026-02-21 16:23:10.532469,11.461965391099364
ORD_002252,59,2026-02-12 06:50:23.538308,3,20,2026-02-12 06:55:30.430070,4.8046452797118615,2026-02-12 07:04:09.871663,2026-02-12 06:59:21.592946,8.967577292046716
ORD_002253,11,2026-02-06 04:02:29.540724,20,20,2026-02-06 04:11:40.518756,4.838747271314829,2026-02-06 04:36:29.264087,2026-02-06 04:31:38.939251,29.156642123341623
ORD_002254,74,2026-02-27 10:14:32.729611,7,5,2026-02-27 10:22:35.661960,5.239056504755665,2026-02-27 10:33:01.594401,2026-02-27 10:27:47.251011,13.242023330645745
ORD_002255,46,2026-01-30 19:50:08.870980,19,0,2026-01-30 19:58:18.822252,5.754914530629601,2026-01-30 20:29:33.396862,2026-01-30 20:23:48.101990,33.653850159737665
ORD_002256,14,2026-02-04 12:50:59.850087,17,37,2026-02-04 12:53:43.301466,5.090813751481323,2026-02-04 13:18:15.333522,2026-02-04 13:13:09.884697,22.16724350829768
ORD_002257,45,2026-02-17 00:06:35.575633,6,34,2026-02-17 00:18:47.761389,3.6696168130246196,2026-02-17 00:26:35.216090,2026-02-17 00:22:55.039081,16.324390805858734
ORD_002258,34,2026-02-17 07:56:43.452316,3,49,2026-02-17 08:07:45.100040,2.2735528094475814,2026-02-17 08:09:10.759952,2026-02-17 08:06:54.346783,10.181574451303543
ORD_002259,24,2026-02-09 04:30:57.316125,20,7,2026-02-09 04:41:28.140880,2.647827192155597,2026-02-09 05:08:24.127051,2026-02-09 05:05:45.257419,34.79902156626804
ORD_002260,9,2026-02-01 05:06:54.572036,8,25,2026-02-01 05:13:55.543470,3.346020842176537,2026-02-01 05:24:15.177238,2026-02-01 05:20:54.415987,13.997399179253513
ORD_002261,15,2026-02-18 06:37:40.380784,1,44,2026-02-18 06:42:24.263185,2.8632424704927275,2026-02-18 06:48:58.385433,2026-02-18 06:46:06.590885,8.436835024195114
ORD_002262,43,2026-02-01 14:00:25.004764,10,7,2026-02-01 14:11:51.893595,2.770936572500811,2026-02-01 14:26:57.486116,2026-02-01 14:24:11.229922,23.7704192945643
ORD_002263,20,2026-02-27 18:32:05.765662,9,31,2026-02-27 18:36:22.552548,1.9258702424878515,2026-02-27 18:48:36.510717,2026-02-27 18:46:40.958502,14.586547336219176
ORD_002264,25,2026-02-04 06:17:56.774617,8,10,2026-02-04 06:25:51.436066,2.368696245947522,2026-02-04 06:43:03.730102,2026-02-04 06:40:41.608327,22.74722849862586
ORD_002265,80,2026-02-09 01:39:37.869879,2,13,2026-02-09 01:48:20.172263,4.1103155292282425,2026-02-09 01:55:37.847529,2026-02-09 01:51:31.228597,11.88931197343005
ORD_002266,75,2026-02-26 22:34:35.342921,2,47,2026-02-26 22:36:36.672846,3.7123570581965497,2026-02-26 22:49:36.119742,2026-02-26 22:45:53.378319,11.300589972737406
ORD_002267,38,2026-02-06 09:48:51.599455,19,50,2026-02-06 09:58:46.377756,5.9874800077913335,2026-02-06 10:15:39.411756,2026-02-06 10:09:40.162956,20.80939168246491
ORD_002268,29,2026-02-01 05:07:54.055529,10,4,2026-02-01 05:22:45.683590,4.135259326030727,2026-02-01 05:28:31.365916,2026-02-01 05:24:23.250356,16.48658045117097
ORD_002269,42,2026-02-07 18:16:00.299006,14,2,2026-02-07 18:30:05.192415,3.2499449391251805,2026-02-07 18:37:00.008081,2026-02-07 18:33:45.011385,17.745206322579435
ORD_002270,46,2026-02-12 18:39:05.260324,10,10,2026-02-12 18:43:14.942678,2.5175802583878815,2026-02-12 19:01:07.541422,2026-02-12 18:58:36.486606,19.52043803804298
ORD_002271,26,2026-02-22 03:48:15.112953,17,49,2026-02-22 04:01:43.834026,3.7981214611545053,2026-02-22 04:18:15.779404,2026-02-22 04:14:27.892116,26.21298604563112
ORD_002272,77,2026-02-15 09:04:31.287681,0,48,2026-02-15 09:17:01.960903,5.190187627145697,2026-02-15 09:17:42.952382,2026-02-15 09:12:31.541124,8.004224052722034
ORD_002273,14,2026-02-18 23:34:37.716099,3,49,2026-02-18 23:38:56.789538,4.670654203129475,2026-02-18 23:50:16.568940,2026-02-18 23:45:36.329688,10.976893149410412
ORD_002274,95,2026-02-28 20:35:08.034713,3,3,2026-02-28 20:47:38.064331,3.9198379604575573,2026-02-28 20:51:29.106993,2026-02-28 20:47:33.916715,12.431366693150393
ORD_002275,69,2026-02-12 14:54:54.853209,9,37,2026-02-12 15:09:02.569087,5.873475147289922,2026-02-12 15:14:56.892803,2026-02-12 15:09:04.484294,14.16051807907108
ORD_002276,16,2026-02-02 17:59:22.661566,15,23,2026-02-02 18:08:49.790845,6.473988417647264,2026-02-02 18:32:21.656813,2026-02-02 18:25:53.217508,26.5092657012605
ORD_002277,42,2026-02-04 21:56:32.975035,4,47,2026-02-04 22:07:14.639502,2.625423354376255,2026-02-04 22:12:01.072435,2026-02-04 22:09:23.547034,12.842866655070386
ORD_002278,28,2026-02-11 17:13:22.753712,17,8,2026-02-11 17:18:58.616812,3.8666873176045344,2026-02-11 17:36:24.643680,2026-02-11 17:32:32.642441,19.16481214555504
ORD_002279,51,2026-02-28 04:20:23.256807,8,6,2026-02-28 04:29:15.118141,3.2323969019215495,2026-02-28 04:37:05.638286,2026-02-28 04:33:51.694472,13.473961086521117
ORD_002280,18,2026-02-09 15:32:37.370350,2,25,2026-02-09 15:43:19.392014,2.898454843353615,2026-02-09 15:45:04.703271,2026-02-09 15:42:10.795980,9.557093838085889
ORD_002281,35,2026-02-27 14:25:03.080903,1,42,2026-02-27 14:35:51.193324,3.036350467434212,2026-02-27 14:37:14.546410,2026-02-27 14:34:12.365382,9.154741312594956
ORD_002282,39,2026-02-11 22:11:11.466306,1,38,2026-02-11 22:19:30.936629,4.649689681839062,2026-02-11 22:21:51.548722,2026-02-11 22:17:12.567341,6.018350582530947
ORD_002283,27,2026-02-10 01:59:14.327359,7,26,2026-02-10 02:08:34.335121,3.852129384919538,2026-02-10 02:15:37.136461,2026-02-10 02:11:46.008698,12.528022322754426
ORD_002284,82,2026-02-18 01:35:10.273852,4,15,2026-02-18 01:38:24.230056,4.042481665418699,2026-02-18 01:49:39.028910,2026-02-18 01:45:36.480010,10.436769298467235
ORD_002285,38,2026-02-25 05:18:44.378621,9,26,2026-02-25 05:25:30.549039,2.829029529122106,2026-02-25 05:39:13.423333,2026-02-25 05:36:23.681561,17.65504899865463
ORD_002286,91,2026-02-12 09:21:26.365619,19,12,2026-02-12 09:25:25.271069,5.627897548147889,2026-02-12 09:56:45.565853,2026-02-12 09:51:07.892000,29.692106358319123
ORD_002287,42,2026-02-02 00:49:25.807834,17,15,2026-02-02 01:00:31.720145,5.648227288469181,2026-02-02 01:11:31.872408,2026-02-02 01:05:52.978771,16.452848951850303
ORD_002288,99,2026-02-18 00:14:30.922316,20,7,2026-02-18 00:26:31.784491,4.429381213394202,2026-02-18 00:51:14.060013,2026-02-18 00:46:48.297140,32.28958040108511
ORD_002289,18,2026-02-25 18:15:33.500196,14,37,2026-02-25 18:23:05.972943,5.777563894227333,2026-02-25 18:46:54.576326,2026-02-25 18:41:07.922492,25.573704932645377
ORD_002290,57,2026-02-03 21:31:49.661523,4,47,2026-02-03 21:43:40.399024,3.393800135545745,2026-02-03 21:49:09.950791,2026-02-03 21:45:46.322783,13.944354340013863
ORD_002291,27,2026-02-05 23:20:21.642614,2,12,2026-02-05 23:26:14.144292,5.307597705915491,2026-02-05 23:31:37.374361,2026-02-05 23:26:18.918499,5.9545980811047965
ORD_002292,81,2026-02-21 07:58:19.126250,9,19,2026-02-21 08:10:32.060756,3.4667290388429186,2026-02-21 08:21:47.324640,2026-02-21 08:18:19.320898,20.00324413600113
ORD_002293,58,2026-02-15 15:50:29.174253,8,26,2026-02-15 15:52:49.354496,4.25317773053071,2026-02-15 16:09:43.009113,2026-02-15 16:05:27.818449,14.977403270853273
ORD_002294,29,2026-02-12 17:29:20.643460,5,22,2026-02-12 17:41:23.708065,2.916844296616865,2026-02-12 17:46:58.494742,2026-02-12 17:44:03.484084,14.714010407817897
ORD_002295,15,2026-02-28 16:26:49.553206,0,13,2026-02-28 16:36:40.712959,0.9757052359477099,2026-02-28 16:37:15.714521,2026-02-28 16:36:17.172207,9.460316680678488
ORD_002296,83,2026-02-02 06:36:45.633548,9,7,2026-02-02 06:41:10.023900,3.9042120954774138,2026-02-02 06:57:13.209358,2026-02-02 06:53:18.956632,16.55538473634535
ORD_002297,50,2026-02-20 22:54:23.808878,11,35,2026-02-20 23:07:11.203922,2.787367999657233,2026-02-20 23:18:28.690391,2026-02-20 23:15:41.448311,21.293990557858685
ORD_002298,80,2026-02-06 17:56:29.534573,19,0,2026-02-06 17:59:47.766207,4.167871047205496,2026-02-06 18:18:47.266406,2026-02-06 18:14:37.194143,18.1276594921281
ORD_002299,35,2026-02-23 07:00:27.182663,8,40,2026-02-23 07:02:34.768846,3.2263761755238143,2026-02-23 07:19:18.580045,2026-02-23 07:16:04.997474,15.630246851285873
ORD_002300,26,2026-02-01 09:12:25.786188,6,6,2026-02-01 09:17:09.846476,4.706438423666559,2026-02-01 09:33:14.094106,2026-02-01 09:28:31.707801,16.098693550007578
ORD_002301,53,2026-02-19 23:23:52.265688,3,9,2026-02-19 23:36:27.261353,4.63965756420185,2026-02-19 23:39:29.470922,2026-02-19 23:34:51.091468,10.980429663356963
ORD_002302,43,2026-02-15 17:54:48.447091,14,50,2026-02-15 18:07:45.095834,5.740147348529112,2026-02-15 18:30:48.539392,2026-02-15 18:25:04.130551,30.261390997684046
ORD_002303,87,2026-01-30 05:36:38.574654,16,8,2026-01-30 05:47:19.470021,6.518678964350261,2026-01-30 06:09:08.737067,2026-01-30 06:02:37.616329,25.98402792081297
ORD_002304,82,2026-02-28 19:40:45.608140,17,12,2026-02-28 19:46:44.026117,5.879395065446396,2026-02-28 20:15:14.424866,2026-02-28 20:09:21.661162,28.600883707457797
ORD_002305,56,2026-03-01 14:24:23.108996,2,33,2026-03-01 14:37:07.432908,3.745993595243989,2026-03-01 14:37:58.595782,2026-03-01 14:34:13.836166,9.845452840700911
ORD_002306,94,2026-02-19 16:39:52.534320,5,27,2026-02-19 16:50:38.589747,4.84404805655748,2026-02-19 16:55:28.259869,2026-02-19 16:50:37.616986,10.751377766260017
ORD_002307,24,2026-02-06 22:03:45.224643,14,48,2026-02-06 22:14:35.434781,2.5527600576510547,2026-02-06 22:32:06.417766,2026-02-06 22:29:33.252163,25.800458674014937
ORD_002308,78,2026-02-12 17:41:48.340359,14,6,2026-02-12 17:44:21.050178,4.853362850136593,2026-02-12 18:00:55.684731,2026-02-12 17:56:04.482960,14.269043354718775
ORD_002309,70,2026-02-12 13:20:37.667655,19,31,2026-02-12 13:25:15.707902,5.816909742365925,2026-02-12 14:02:42.142509,2026-02-12 13:56:53.127924,36.257671156581935
ORD_002310,63,2026-02-11 15:07:37.598736,9,13,2026-02-11 15:17:58.326921,4.633796619948691,2026-02-11 15:27:38.771293,2026-02-11 15:23:00.743496,15.385746000413151
ORD_002311,23,2026-02-09 17:56:22.338049,20,20,2026-02-09 18:01:30.694817,6.282817734501858,2026-02-09 18:27:38.893001,2026-02-09 18:21:21.923937,24.993098137420414
ORD_002312,23,2026-02-16 18:55:33.467580,19,9,2026-02-16 19:00:04.691172,6.178763846224291,2026-02-16 19:29:49.652544,2026-02-16 19:23:38.926713,28.090985558056563
ORD_002313,16,2026-02-22 20:26:14.836053,8,47,2026-02-22 20:34:15.175803,2.9376807393017614,2026-02-22 20:41:22.954705,2026-02-22 20:38:26.693861,12.197630133212149
ORD_002314,63,2026-02-13 01:10:25.056422,1,29,2026-02-13 01:19:03.014976,3.666254257628048,2026-02-13 01:20:30.594431,2026-02-13 01:16:50.619176,6.426045892276446
ORD_002315,27,2026-02-16 06:52:26.805949,13,30,2026-02-16 06:59:53.220020,7.180483163753059,2026-02-16 07:19:07.128682,2026-02-16 07:11:56.299692,19.491562383090635
ORD_002316,96,2026-02-01 04:15:29.147119,2,49,2026-02-01 04:18:41.772358,2.663186994536894,2026-02-01 04:30:18.700214,2026-02-01 04:27:38.908994,12.162697922378024
ORD_002317,35,2026-02-14 02:42:01.673924,15,42,2026-02-14 02:53:40.259915,3.9102573586420717,2026-02-14 03:05:58.559732,2026-02-14 03:02:03.944290,20.03783943263179
ORD_002318,63,2026-02-02 15:00:25.407446,15,25,2026-02-02 15:11:55.747800,3.4213464999351872,2026-02-02 15:23:26.726143,2026-02-02 15:20:01.445353,19.60063177854311
ORD_002319,40,2026-02-11 17:44:29.227570,1,29,2026-02-11 17:52:59.233310,3.1568787475676574,2026-02-11 17:58:27.316828,2026-02-11 17:55:17.904103,10.811275542083958
ORD_002320,6,2026-02-13 01:41:40.607204,7,23,2026-02-13 01:52:30.530873,6.166250138359052,2026-02-13 02:01:36.387512,2026-02-13 01:55:26.412504,13.76342166622903
ORD_002321,39,2026-02-21 11:07:22.835512,7,47,2026-02-21 11:20:26.459027,3.014166230978872,2026-02-21 11:23:44.998302,2026-02-21 11:20:44.148328,13.355213597447444
ORD_002322,82,2026-02-17 21:01:25.905355,0,12,2026-02-17 21:10:48.109204,3.0315853891104028,2026-02-17 21:14:30.455733,2026-02-17 21:11:28.560610,10.044254251420899
ORD_002323,5,2026-02-23 10:25:03.113100,5,38,2026-02-23 10:36:32.903231,3.788981206439267,2026-02-23 10:47:08.569484,2026-02-23 10:43:21.230612,18.301958530900038
ORD_002324,82,2026-02-16 01:07:33.845165,16,12,2026-02-16 01:14:32.421824,1.9479523976356286,2026-02-16 01:30:38.607308,2026-02-16 01:28:41.730164,21.131416654342292
ORD_002325,65,2026-02-25 02:15:14.544315,19,46,2026-02-25 02:26:07.742964,2.9893129583718494,2026-02-25 02:44:37.762168,2026-02-25 02:41:38.403390,26.39765124714013
ORD_002326,4,2026-02-06 02:59:22.602155,8,14,2026-02-06 03:14:00.489543,3.3769030693566737,2026-02-06 03:16:02.092800,2026-02-06 03:12:39.478616,13.281274349736325
ORD_002327,4,2026-02-18 06:48:19.581064,11,4,2026-02-18 07:02:18.960565,2.873470203058779,2026-02-18 07:06:56.343076,2026-02-18 07:04:03.934864,15.739230001904623
ORD_002328,70,2026-02-08 11:41:28.345095,1,30,2026-02-08 11:50:42.939179,1.2035619653487852,2026-02-08 11:51:33.915464,2026-02-08 11:50:21.701746,8.889277516328416
ORD_002329,92,2026-02-18 10:16:25.274083,10,45,2026-02-18 10:28:26.760375,4.4285010571336985,2026-02-18 10:41:07.048485,2026-02-18 10:36:41.338422,20.26773898616353
ORD_002330,94,2026-01-30 17:14:37.063047,1,22,2026-01-30 17:27:50.752092,1.5725309380080603,2026-01-30 17:27:56.674126,2026-01-30 17:26:22.322270,11.75432038077368
ORD_002331,54,2026-02-17 13:17:45.412637,13,40,2026-02-17 13:21:52.166659,3.622728374065314,2026-02-17 13:42:56.079962,2026-02-17 13:39:18.716260,21.555060382894546
ORD_002332,85,2026-02-23 21:42:58.789431,4,9,2026-02-23 21:54:31.116186,1.9753662100515377,2026-02-23 21:58:54.862351,2026-02-23 21:56:56.340378,13.959182452236412
ORD_002333,89,2026-03-01 08:43:26.984069,10,38,2026-03-01 08:53:08.338380,2.079291177093874,2026-03-01 09:02:24.150822,2026-03-01 09:00:19.393351,16.873488028590526
ORD_002334,15,2026-02-16 15:24:37.765632,16,50,2026-02-16 15:33:41.394464,2.4638090446395067,2026-02-16 15:45:34.231277,2026-02-16 15:43:06.402734,18.477285038349297
ORD_002335,94,2026-02-19 03:07:55.035442,13,7,2026-02-19 03:14:22.199395,3.425120439998901,2026-02-19 03:36:20.612604,2026-02-19 03:32:55.105378,25.00116559590533
ORD_002336,84,2026-02-20 03:41:21.498740,7,29,2026-02-20 03:54:39.763141,2.9459042685635812,2026-02-20 04:00:00.765577,2026-02-20 03:57:04.011321,15.708543018254357
ORD_002337,33,2026-01-30 09:12:23.376605,4,5,2026-01-30 09:21:08.010923,4.886223354655697,2026-01-30 09:25:19.891550,2026-01-30 09:20:26.718149,8.055692403778597
ORD_002338,26,2026-02-27 16:45:48.117097,9,14,2026-02-27 17:00:23.998093,3.2015260962810808,2026-02-27 17:04:43.142779,2026-02-27 17:01:31.051213,15.715568592899254
ORD_002339,44,2026-02-17 01:20:22.561214,12,46,2026-02-17 01:25:59.344517,2.418673206868464,2026-02-17 01:42:32.488678,2026-02-17 01:40:07.368286,19.746784538162828
ORD_002340,3,2026-02-19 03:31:28.219079,4,23,2026-02-19 03:34:51.377286,4.0632350166132545,2026-02-19 03:46:08.692945,2026-02-19 03:42:04.898844,10.611329420769138
ORD_002341,81,2026-01-31 05:01:32.452288,3,11,2026-01-31 05:08:45.416722,1.2909611869473,2026-01-31 05:15:27.387160,2026-01-31 05:14:09.929489,12.624620020767646
ORD_002342,70,2026-02-15 20:56:29.419077,5,7,2026-02-15 21:01:47.529287,5.6676691425970915,2026-02-15 21:17:46.839434,2026-02-15 21:12:06.779285,15.622670140822413
ORD_002343,6,2026-02-25 09:03:30.581023,17,42,2026-02-25 09:16:56.435839,6.144335846591577,2026-02-25 09:24:53.586594,2026-02-25 09:18:44.926443,15.239090326825181
ORD_002344,54,2026-02-13 19:45:15.788604,15,41,2026-02-13 19:54:31.584707,4.757987606650621,2026-02-13 20:04:05.696651,2026-02-13 19:59:20.217395,14.073813190529123
ORD_002345,48,2026-02-20 00:25:28.076991,13,13,2026-02-20 00:35:53.977487,5.540066179870463,2026-02-20 00:51:45.655868,2026-02-20 00:46:13.251897,20.752915106007627
ORD_002346,93,2026-02-15 22:48:38.686667,11,26,2026-02-15 22:59:19.358483,2.6601025160567993,2026-02-15 23:06:50.449215,2026-02-15 23:04:10.843064,15.535939943205696
ORD_002347,90,2026-02-17 21:37:55.430861,15,35,2026-02-17 21:43:17.741437,2.9220712813889755,2026-02-17 22:12:03.106311,2026-02-17 22:09:07.782034,31.205852881604613
ORD_002348,68,2026-02-03 00:08:00.102254,12,0,2026-02-03 00:10:57.731384,3.179170041143225,2026-02-03 00:30:29.770657,2026-02-03 00:27:19.020455,19.315303358260838
ORD_002349,52,2026-02-14 07:09:58.803627,16,5,2026-02-14 07:22:59.945499,4.566069459801192,2026-02-14 07:36:30.396955,2026-02-14 07:31:56.432787,21.960486003671082
ORD_002350,26,2026-02-15 07:23:30.883295,15,29,2026-02-15 07:33:47.966100,5.7395295205330195,2026-02-15 07:45:48.896067,2026-02-15 07:40:04.524296,16.56068335383104
ORD_002351,98,2026-02-05 01:38:56.713466,16,30,2026-02-05 01:50:25.833731,4.6666833309878495,2026-02-05 02:14:06.261084,2026-02-05 02:09:26.260084,30.492443632593503
ORD_002352,74,2026-02-01 04:48:04.326897,17,0,2026-02-01 04:51:20.222339,7.595382590081632,2026-02-01 05:19:50.344814,2026-02-01 05:12:14.621859,24.17158270673513
ORD_002353,66,2026-02-05 16:53:01.602742,0,25,2026-02-05 17:01:19.792180,2.8107118275204765,2026-02-05 17:02:00.249206,2026-02-05 16:59:11.606496,6.1667292307410975
ORD_002354,95,2026-02-07 00:17:21.500972,13,38,2026-02-07 00:28:47.212510,3.6911715179794693,2026-02-07 00:42:07.004950,2026-02-07 00:38:25.534659,21.067228110211484
ORD_002355,39,2026-02-03 17:23:57.039250,7,7,2026-02-03 17:26:43.956939,5.558818472863149,2026-02-03 17:41:04.691850,2026-02-03 17:35:31.162742,11.568724867470007
ORD_002356,47,2026-02-02 19:36:10.236249,7,12,2026-02-02 19:46:07.127485,6.555186990156713,2026-02-02 19:55:59.210988,2026-02-02 19:49:25.899769,13.261058670859468
ORD_002357,98,2026-02-27 00:52:15.028446,9,9,2026-02-27 00:59:02.189923,6.425302189844595,2026-02-27 01:10:06.839536,2026-02-27 01:03:41.321405,11.438215989758982
ORD_002358,83,2026-02-22 10:19:13.867178,14,49,2026-02-22 10:28:54.063505,3.260729500647191,2026-02-22 10:41:08.001251,2026-02-22 10:37:52.357481,18.641505048079633
ORD_002359,47,2026-02-16 18:01:45.596998,12,41,2026-02-16 18:11:47.195144,5.080469256598979,2026-02-16 18:24:20.437329,2026-02-16 18:19:15.609174,17.50020294104345
ORD_002360,89,2026-01-31 10:32:07.195545,11,27,2026-01-31 10:41:20.933158,3.954573225933505,2026-01-31 10:56:04.193061,2026-01-31 10:52:06.918667,19.995385370503463
ORD_002361,2,2026-02-10 00:34:57.093987,6,29,2026-02-10 00:41:02.843488,2.867999951546691,2026-02-10 00:42:56.978420,2026-02-10 00:40:04.898423,5.1300739323399265
ORD_002362,31,2026-02-15 13:03:35.375481,11,49,2026-02-15 13:13:23.878348,1.8060716205965848,2026-02-15 13:25:27.027536,2026-02-15 13:23:38.663239,20.054795967685905
ORD_002363,96,2026-02-03 18:10:15.086609,17,4,2026-02-03 18:16:23.906044,4.02864968486994,2026-02-03 18:40:35.335592,2026-02-03 18:36:33.616611,26.308833373569755
ORD_002364,25,2026-02-25 08:05:36.158717,2,46,2026-02-25 08:13:17.595448,1.2894304002579586,2026-02-25 08:17:22.110481,2026-02-25 08:16:04.744657,10.476432336533996
ORD_002365,28,2026-02-27 14:41:20.298823,12,2,2026-02-27 14:55:13.080785,5.946615182010842,2026-02-27 15:08:03.571364,2026-02-27 15:02:06.774453,20.774593829255096
ORD_002366,5,2026-02-24 10:31:25.573661,16,49,2026-02-24 10:38:42.042822,2.373634073284975,2026-02-24 10:49:35.081050,2026-02-24 10:47:12.663006,15.784822416660035
ORD_002367,90,2026-02-03 01:20:24.829018,7,30,2026-02-03 01:28:47.987250,4.874140369595706,2026-02-03 01:36:50.895269,2026-02-03 01:31:58.446847,11.560297149544716
ORD_002368,63,2026-02-23 06:05:00.904567,8,40,2026-02-23 06:07:19.797991,2.9501080931819126,2026-02-23 06:28:16.260993,2026-02-23 06:25:19.254507,20.30583232895128
ORD_002369,12,2026-02-05 18:36:08.274066,8,16,2026-02-05 18:40:44.776844,5.449001238952404,2026-02-05 18:56:50.582299,2026-02-05 18:51:23.642225,15.25613598211865
ORD_002370,5,2026-02-10 10:03:56.614353,15,22,2026-02-10 10:10:07.423125,5.129411792681372,2026-02-10 10:26:24.924773,2026-02-10 10:21:17.160065,17.342428530705675
ORD_002371,74,2026-02-09 05:33:46.130497,8,19,2026-02-09 05:40:03.023118,4.3598440367848585,2026-02-09 05:48:44.447650,2026-02-09 05:44:22.857008,10.612108513302394
ORD_002372,7,2026-02-23 02:48:28.768375,4,42,2026-02-23 02:52:12.175211,3.9029442902541116,2026-02-23 03:09:51.381228,2026-02-23 03:05:57.204571,17.47393659479862
ORD_002373,13,2026-02-23 17:05:04.328603,9,37,2026-02-23 17:08:11.543543,3.541389337663857,2026-02-23 17:29:33.722632,2026-02-23 17:26:01.239272,20.9485111448398
ORD_002374,70,2026-02-23 06:49:49.172929,4,6,2026-02-23 06:59:36.007584,1.8953321050519327,2026-02-23 07:05:48.190638,2026-02-23 07:03:54.470712,14.088296380324895
ORD_002375,9,2026-02-10 12:50:15.868457,6,45,2026-02-10 13:03:07.966332,5.603958663306227,2026-02-10 13:10:37.179791,2026-02-10 13:05:00.942271,14.751230234062058
ORD_002376,61,2026-02-10 10:26:54.799448,20,47,2026-02-10 10:36:05.803854,5.469376876928687,2026-02-10 10:57:29.560229,2026-02-10 10:52:01.397616,25.10996947084917
ORD_002377,96,2026-02-13 10:04:26.432575,20,23,2026-02-13 10:06:55.577790,5.098027370477508,2026-02-13 10:38:06.392594,2026-02-13 10:33:00.510952,28.56797295212935
ORD_002378,12,2026-02-22 23:16:15.223571,3,8,2026-02-22 23:25:32.891232,3.4073870961345456,2026-02-22 23:28:38.668040,2026-02-22 23:25:14.224814,8.983354055524504
ORD_002379,97,2026-02-24 11:42:33.412381,12,43,2026-02-24 11:46:36.730259,2.799597121163967,2026-02-24 12:02:01.496863,2026-02-24 11:59:13.521036,16.668477588946967
ORD_002380,6,2026-02-03 18:34:05.564354,17,10,2026-02-03 18:42:46.011730,2.823564569029408,2026-02-03 18:55:42.833270,2026-02-03 18:52:53.419396,18.7975840366597
ORD_002381,27,2026-02-03 10:42:30.576919,17,43,2026-02-03 10:45:35.507848,2.4506091145203928,2026-02-03 11:01:12.810999,2026-02-03 10:58:45.774452,16.253292213718918
ORD_002382,38,2026-01-31 23:43:32.921910,11,0,2026-01-31 23:54:15.458508,3.784168983914062,2026-02-01 00:13:51.736824,2026-02-01 00:10:04.686685,26.52941292451723
ORD_002383,63,2026-02-12 11:07:14.768584,10,46,2026-02-12 11:12:13.508850,2.2613646297019514,2026-02-12 11:28:17.053089,2026-02-12 11:26:01.371211,18.776710456313484
ORD_002384,37,2026-02-19 22:03:27.439753,11,44,2026-02-19 22:15:18.549144,4.486347622667157,2026-02-19 22:19:39.381553,2026-02-19 22:15:10.200696,11.712682380649142
ORD_002385,54,2026-02-20 19:41:30.273895,4,14,2026-02-20 19:53:54.517443,4.197265999193566,2026-02-20 19:58:19.930919,2026-02-20 19:54:08.094959,12.630351064871133
ORD_002386,60,2026-02-25 05:32:32.396105,19,15,2026-02-25 05:42:01.478207,5.462858273581438,2026-02-25 06:12:25.308877,2026-02-25 06:06:57.537381,34.419021272073095
ORD_002387,78,2026-01-31 18:46:53.680975,12,3,2026-01-31 18:52:13.243077,5.196852898403793,2026-01-31 19:11:44.286190,2026-01-31 19:06:32.475016,19.646567356918517
ORD_002388,18,2026-02-22 07:28:25.330198,20,28,2026-02-22 07:37:05.789045,6.5259249757167,2026-02-22 08:06:05.009469,2026-02-22 07:59:33.453970,31.135396206459152
ORD_002389,80,2026-02-28 07:00:37.888424,17,31,2026-02-28 07:04:47.536510,3.9617457838022316,2026-02-28 07:25:12.345970,2026-02-28 07:21:14.641223,20.612546656922632
ORD_002390,34,2026-02-12 05:25:54.884358,10,24,2026-02-12 05:39:38.390896,4.194731412003239,2026-02-12 05:46:40.818644,2026-02-12 05:42:29.134759,16.57084002014151
